rating,review_description,hotel_UUID,review_UUID
96.0,Tolle Unterkunft und alles fußläufig erreichbar. Man konnte sich Wasser in Flaschen für das Zimmer abfüllen und auch der Service war sehr nett,630ea127-8733-46e8-a9a0-c6de751e4ff1,e69807f4-bbca-4949-b9da-56ae4c82a023
92.0,Muy bien 💪💪,178db732-e8bf-4898-8893-f948e7668c7a,102c5e6c-b32b-498a-b3d9-f666a7d6a458
82.0,Great location  very close to train and metro stations. Room size was ok. Bed was way too soft. I woke up every morning with pain in the back. Bathroom is tiny.,a1fb8ea2-9af4-4dc0-8923-af702ca3f73d,c4289382-48fa-46d0-9ed6-d63c837fdcc7
92.0,Sehr verkehrsgünstig gelegen  gleich neben Bahnhof Termini.,18b8439c-88db-4376-92aa-e2ba6779fc2e,f3457089-f465-44a8-803a-04fd671729a1
98.0,Es ist eine super Unterkunft mit sehr freundlichen Gastgebern. In sehr guter Lage. Alles bestens  kommen gerne wieder.,306be9bf-6c0c-413c-b724-f0da08b39b7e,5d9a4ebb-f17f-42da-b864-bbe001339e5d
90.0,Das 3. mal dieses Hotel besucht. Bisher sind wir immer zufrieden gewesen. Dieses mal war das Zimmer auch soweit gut  jedoch war vor dem Bad das Parkett total kaputt und es standen Teile davon ab so dass man sich daran verletzten konnte. An der Duschabtrennung war in den Ecken relativ viel Schimmelbildung. Auch war es nicht möglich das Bad zu lüften da das Fenster so hoch war das man ohne Leiter nicht dran kam.,c4e1c79a-42c3-4927-b1c4-f11e7a29e56b,c4fb77b7-76e0-40c5-b01e-6342a0fcae0d
90.0,Sehr schöne Unterkunft in zentraler Lage. Die Besitzer und das Personal sind sehr herzlich und hilfsbereit. Es wurde problemlos eine kleine Geburtstagsüberraschung organisiert. Am Abreisetag wurde uns angeboten das Gepäck bis zum Abend zu deponieren und nach Rückkehr den Waschraum des Personals zu benutzen. Zimmer und Frühstück waren ebenfalls völlig in Ordnung. Absolut empfehlenswert!,6b004c07-4d91-4d2a-8dbb-dc751f076874,68de0505-5b27-4fbf-8ad7-6ecada791a7a
84.0,Das Hotelzimmer war (Bett  Bettwäsche  Möbel  Kühlschrank) in gutem Zustand. Die Bedienung war freundlich und familiär. Das Zimmer war sehr sauber. Die Lage (zum Kolosseum) ist hervorragend. Allerdings ist es nachts in der Gegend recht laut (wir hatten das Zimmer zur Straße).,0ca7d3f4-a3d8-4779-974a-71fbc49ad3e9,e922cac9-91bc-4163-8d95-209e985bcbd2
98.0,Very nice room  very well equipped and perfect location (only a few minutes walk to colosseum). Lots of good restaurants nearby. Thank you for a very pleasant stay!,a41e8104-320b-4105-baaf-e16f94dac4cd,05d96ee7-c403-4c37-ac62-d1347af5ac79
96.0,Gut,451fe376-f97c-49f0-b733-a2cb821c7150,b615cb5d-b3e7-4f5a-b812-8dffc9962514
96.0,Statt vieler Worte  10 von 10 für die schönen Tage dort. Guido,76e2c975-e0cb-454c-bc9e-12b097b0e814,f32b5f3f-f29a-4078-b8e0-ff4c1f2af987
88.0,Die Unterkunft liegt zentral und hat eine gute Lage. Das Personal ist sehr nett und die Zimmer sind modern eingerichtet. Sie sind sauber und gut ausgestattet. Man fühlt sich heimisch und wir würden die Unterkunft nochmal buchen  wenn wir nach Rom fahren!,0a832f9f-fbdc-4db4-a572-b6cfbf8dcbe2,ac9353a2-8f12-4004-9df7-e64cd992b12c
94.0,Sehr gute zentrale Lage  super Bett und sehr schönes Bad. Checkin problemlos und sehr freundlicher Empfang.,67702387-2709-4d3a-9fd8-660ed7544b75,7bbdbeb9-bf10-4017-a278-86340b3f8077
90.0,Esperienza positiva ma che non replicherei,32d32277-3eff-40f2-852e-9d1e796d6c44,f851cb93-a39e-4a32-8b01-4f19a8c19e5b
80.0,Direkt am Termini Bahnhof und sehr einfach erreichbar. Nettes Personal,b68ec4b9-6df1-4ece-913e-b7bbf6a5bfca,50e41efd-442b-49c4-83b1-5ac6b3f9edeb
94.0,Sehr nette Mitarbeiter  perfekte Lage  fast alles fußläufig erreichbar  und tolle Rooftopbar!,681c3243-6450-40f2-a0ae-f8e851d22893,08b4653e-7516-4cf8-bf8d-f2745809fcdc
82.0,Perfekt,e98cb268-48d1-4c3e-8f3b-46a05ea6f1a6,178bbe0f-9a29-43fe-a5d6-4ccd23b81153
86.0,Sehr zu empfehlen. Wir hatten ein Zimmer zum Hinterhof wodurch es sehr ruhig war. Alles ist so wie auf den Fotos dargestellt. Die Lage ist zentral gelegen und alle Sehenswürdigkeiten sind fußläufig erreichbar. Wir werden bei unserem nächsten Besuch in Rom hier wieder übernachten.,89ae7c8e-8222-472f-955c-f579c3fc1a51,4a7c4b44-eb07-4b11-b3b0-9382adef433a
86.0,Schönes hotel in super Lage  alle sehr freundlich Einziger Nachteil: Zimmer sind recht hellhörig.,9d1ac3d3-f820-4355-8c6a-9bb58e7ab188,7d6a4e1e-df9a-48cb-91b8-7e494fc271c5
90.0,Die Unterkunft ist sehr gut gelegen. Der Eingang ist etwas versteckt zwischen zwei Restaurants. Unser Zimmer auf der 3. Etage war recht groß. Obwohl sich der Frühstücksraum im Flur vor unserem Zimmer befand  war es verhältnismäßig leise. Jedoch ist aufgrund der Lage direkt in der Nähe von unzähligen Restaurants und Bars die Lautstärke dementsprechend. Da können auch die recht guten Fenster nicht alles isolieren. Wer viele Sehenswürdigkeiten zu Fuß erreichen möchte und auch weitere Wege nicht scheut ist hier bestens aufgehoben.,9a35c707-b28d-4fc1-b765-d1baa03fbf8b,0666d5d5-4580-45e8-a539-1bb0b6601062
90.0,It's the perfect stay for a weekend trip. To go sightseeing all of it can visit by foot. The room was very pretty and clean. The service was excellent. She was very helpful. Thanks for that!,52b9f69a-b54b-4c93-8297-8ae2cc739cd6,705e8f5e-6507-444e-950d-c7e3fb7d62ab
88.0,The room is okay if you only use it to sleep. It does not have elevator so for people who has a lot of big luggages  it will be a hassle. Amenities are limited to shampoo  facial soap and bath gel. The location is great though as it is walkable to Colosseum and restaurants are just next door. If you are sensitive to noise  this is not for you as the room walls are thin. No iron or perculator in the room or laundry area in the bldg.,2828d31d-bf27-4813-8540-559b09d8fbaf,f231f338-2459-486d-8f84-0516b70a7073
98.0,Nice place to stay in a lively area with lots of opprtunities to eat and shop just around the corner. Everything is well organised (check-in  breakfast  umbrellas for free  kitchen…). Breakfast on the rooftop is something special (positive). Clean rooms  elevator in the building and helpful staff. Enjoyed it there!,9b7e23d4-487f-4f45-86ca-9f3b31203792,67aaf333-6d74-4209-b470-c694bd044ebf
94.0,I can only recommend the hotel: Absolutely clean  quiet and centrally situated  with an excellent breakfast. I would particularly like to emphasise the staff: they are competent  friendly and always ready to help.,ddf4af4e-7d1d-4c01-b40a-27cede5ce45d,544a6c6d-53ac-4855-95e0-b35aaccfed4e
86.0,Klassizistisch eingerichtetes 4* Hotel in der Nähe von Roma Termini. Erstklassiges Personal  geräumige  saubere Zimmer mit gutem Schlafkomfort. Geräumiges Badezimmer mit etwas unpraktischer Dusche (Warmwasser braucht seine Zeit  Wasser tritt aus der Dusche aus). Das Frühstück ist ausreichend  entspricht allerdings nicht dem sonstigen  hohen Standard des Hotels  sondern ist durchschnittlich. Die Bar ist gut sortiert  das Restaurant habe ich nicht frequentiert. Check-in und -out waren sehr schnell abgewickelt. Durch die günstige Lage zu Roma Termini ist die Anreise vom Flughafen problemlos mit Zug oder Bus möglich. In der Umgebung des Hotels gibt es ausreichend Restaurants und Shoppingmöglichkeiten  viele Sehenswürdigkeiten Roms sind fußläufig erreichbar.,bbf7b11b-07bb-4f6d-b980-b812032b9ffc,fcf0ff0b-3bea-459c-9349-47aa56a40dd3
90.0,Ein wirklich wunderbares Boutique Hotel mitten im Herzen von Rom. Die Lage ist unschlagbar und für einen Städtetrip perfekt. Man ist direkt an der Via del Corsa und in wenigen Minuten fußläufig am Trevi Brunnen  der Spanischen Treppe und dem Pantheon. Außerdem hat man eine wunderschöne Umgebung mit einem süßen Marktplatz vor dem Hotel  auf welchem man ausgezeichnet frühstücken oder auch mal einen Aperitif oder Kaffee trinken kann. Das Hotel ist wunderschön gestaltet und war sehr sauber. Das Personal war sehr freundlich und hat uns auch Tipps gegeben für unsere Städtetour. Die Zimmer haben Charme und sind sehr stilvoll eingerichtet. Die Betten waren sehr bequem. Die einzigen Kritikpunkte sind  dass es nachts etwas kalt im Zimmer war und man die Zimmertemperatur nicht regulieren konnte. Des Weiteren war es vor allem von außen sehr hellhörig. Man hatte das Gefühl man schläft mit offenen Fenster und hat so den ganzen Lärm vom stark besuchten Platz mitbekommen. Ich würde das Hotel jederzeit jedem weiterempfehlen der einen Städtetrip nach Rom unternimmt aufgrund der Mischung aus dem unschlagbaren Standort und der stilvollen und luxoriösen Einrichtung.,bbc4db2d-ad7d-4859-b07c-1bc706e24397,05f7fca1-7dff-49d5-97ea-d85443043a00
84.0,Sehr gute Lage in Rom. Alles zu Fuß erreichbar. Sehr nah am Travtevere Viertel  mit tollen Restaurants und Bars.,1fe68f6c-ee3d-4105-984c-e075a56a7b0c,e4bc354d-e7e4-4ea5-b92c-124d97f3c73e
92.0,Everything was great.,74da1da1-e17e-417d-8150-2dd13d795813,c7bbcc08-d108-4b44-a73f-0e2b46bc0e67
96.0,Perfect stay with exceptional personal service We had an amazing stay at the Hanky Suite  mainly thanks to Maria! From the very beginning  she took great care of us and was always available via WhatsApp to answer any questions we had. A special highlight was the lovely surprise she prepared for us on New Year’s Eve – such a thoughtful gesture! Maria always had plenty of excellent restaurant recommendations and was a huge help in planning our stay. Her kindness and dedication made our vacation even more special. Absolutely recommendable! We’d love to come back!,2c749f6e-e39a-4106-938b-ea53c31fa7fc,0cd98e29-b21d-43ad-a65e-4a5c5326cbf6
88.0,We have enjoyed our stay at Hotel Le Clarisse al Pantheon. The location is fantastic and the room was clean. We also had no issues with noise from the street or from other rooms. The hotel staff was friendly and very helpful as they did some prints for us free of charge. Unfortunately  our experience was dampened by a few smaller issues that we encourage the hotel to fix for the future: - the Wi-Fi did not work in our second floor room and despite mentioning it to the staff every single day of our stay  they were not able to fix it. - the breakfast terrace (very visible on the pictures and one of the USPs of this hotel) was closed due to construction works. This in our view should at least have been communicated in advance. - the inner door frame of our bathroom was splintered near the ground. This should be fixed to avoid people from hurting themselves - the water temperature in the shower was not stable  shifting from warm to cold.,9c2a4bc1-3bbe-4498-a274-56cfe9973f4d,bdf9b6b0-ba04-4f25-925d-fa7f9cc3fd9c
90.0,Zimmer ist für klein Kinder nicht geeignet. Esstisch  betttische sind mit Glas ausgestattet aber Gläser sind nicht stabil und sicher. Boden ist sehr kalt und hart. Es gibt nur eine an der Stiegenhaus öffneten Fenster also keine frische Luft und Tageslicht im Zimmer.,02b0723c-a43b-4176-8c90-bdc992ae4514,00b48d10-03fc-48fa-a586-af88e751ebfa
92.0,When you first enter the building for this hotel  it feels odd  the building is old and the elevator is questionable but safe. Honestly that’s all that I can say was bad about this property  everything else was great although the property is old the rooms are very modern and nice ( I will add they are a bit small). We got lucky and got room 2 that had a corner balcony so we were able to enjoy views from both sides of the property. The staff  particularly Joy  were extremely accommodating and friendly. They also were able to help me with a self check in with very clear instructions. As far as location the hotel is located directly next to some old Roman ruins that also acts as a little plaza were trams and buses arrive. All popular attractions are a 10-20 min walk and there is plenty of good food options around.,d43b51d1-960d-4a82-b412-ae0f65c02414,b414ee82-7405-4eb9-8e35-9fb0a3ac9733
94.0,Vielen Dank….. wir kommen wieder,6b0e9bba-3fef-4cda-9433-a0adced9ef47,798e7a2e-0f6b-4969-baed-4e2e601bd32c
92.0,Service und Inhaberin super freundlich  top Lage direkt am Kolosseum. Frühstücken sollte man extern.,66f94259-5f6b-407a-8ae4-1c450206a5ad,c31c6c5c-b18f-40fb-be4a-c5d6c6450c66
92.0,Nattes kleineres Hotel in einer sehr schönen  ruhigen Umgebung von Rom  etwas abseits dem eigentlichen Zentrum  Sehr freundliches Personal. Wir würden bei einem weiteren Aufenthalt in Rom wohl wieder im Hotel Sourire buchen.,a3f03ece-151e-48ee-beee-336351ef71c9,84982b9d-d8f6-4e66-8c2e-6e4f0737f905
90.0,Alles gut und funktioniert Bestes Hotel Ich werde wiederkommen,967533d6-139f-484a-9adb-06afc5dd26d5,de8ed43b-cc59-4cc0-89f1-2aac4020cf58
90.0,amazing staff,e301e757-340f-4ac5-ba47-bb038bc28569,4b3c3c9c-5a13-41f5-bb4d-89c1401095ff
86.0,Nettes Personal,4d86bc08-f011-4acf-9101-030cd589a99f,c74c9ef8-1425-499a-a60c-c865e74b25b2
80.0,alles ist gesagt,60091e58-8891-4cac-b3ea-51a52a9db4bd,2410fcad-003e-4b75-b405-0795e9b5d354
94.0,Sehr empfehlenswert  sauber  hilfsbereites und freundliches Personal.,90c125c5-f596-40c9-97ea-1fdda1090443,ac7d5d46-a97c-4d72-999a-62be08e4f136
92.0,Wir hatten 6 wunderbare Tage in Rom.,a30b2975-f63e-481f-8467-590393cf3b73,d86411c6-6fdb-4915-bc22-727609538605
92.0,Good and nice hotel! 15 walk to city centre. Breakfast okay! I appreciate my stay,2672ff39-4895-47d9-b831-5cbb598999cf,5a9aeb32-44f5-4a1a-8329-2420d4cd4c9d
90.0,Very centralized and clean and nice rooms. It can be a bit noisy at night particular at the weekends.,ecdcf683-dcd7-4f6e-87dd-7751cfb83fa3,c7320d4a-206b-4f49-b5cb-d6bfebef2dc2
94.0,Perfect for a short sightseeing trip.,b6f52831-5ac2-4f9a-acb9-6892c95870ec,e2bb3a4c-42ed-4fd1-ab2a-632118c8cbec
74.0,Very modern lodging in a historic building  an easy walk from Termini Station. Clean  attractive  spacious and comfortable. Biggest shower I have encountered in Europe. Communication before and during stay via WhatsApp was timely and helpful. Will return.,b82df412-6941-475a-8c0f-550222388dfb,78f99456-c67e-444d-b850-6bf5d68bc27c
88.0,Excelente ubicación  personal muy amable  cama muy cómoda  baño amplio,b832af44-8c89-4433-aa4c-9c7692bad24d,9eb5ab63-0aa3-421b-942f-8adc429d3c3c
94.0,Ein Hotel was jeden seiner 5 Sterne verdient hat! Der Service war exzellent. Das Frühstück war fantastisch und die Sauberkeit bekommt eine 1 . Auch die Lage ist absolut perfekt  alle großen Sehenswürdigkeiten sind fußläufig erreichbar.,e0c8b8c6-d7a3-4423-b58e-d2b591357921,03881ba2-3b5d-460d-b1f0-8ba218e2d319
90.0,We stayed in the Annex building. Excellent Location. Lots of stairs  so not for someone with mobility issues. Also in a pedestrian only area  so the taxi cannot stop in front of the building. Very attentive staff and clean and comfortable room.,5a866468-1489-40c6-acbc-8770882220d7,6057afb5-9cf3-45dd-9c32-6b197f55e7d6
94.0,In the middle of everything!,a2d85eb8-476d-46d6-9ed8-76000be7783b,cfe1f153-dd6c-4ed8-a8bd-3e0f4efcefc7
96.0,Super aufmerksames Personal  wir wurden sehr freundlich empfangen und haben uns sehr wohl gefühlt.,a0db4557-ccb5-4225-9524-a895bb3de85e,0193a618-52ec-4836-89f3-bfae437a2f70
86.0,Excellent location  very friendly family hotel. Compact rooms and basic facilities  but excellent value for money and so much to see and do on your doorstep.,c0ef0393-0b98-4092-b362-43b4fd2b4b71,99600fde-a95f-4428-850b-dcf7ef7ffb0f
92.0,Waren für 2 Nächte dort und jeweils ein anderes Zimmer pro Nacht gehabt  da wir das Angebot bekommen haben für ganz wenig Geld vom iZen Zimmer (was auch schon ein Upgrade war von dem iTube Zimmer  das wir eigentlich gebucht haben!) auf das iMovie Zimmer mit Jacuzzi zu upgraden. Leider funktionierte an dem Tag der Filmprojektor nicht wirklich (Netflix verfügbar!!)  aber das war uns eigentlich egal  da wir uns einfach im Jacuzzi entspannt haben und wir dann noch weniger zahlen mussten für dieses tolle Zimmer. In dem davor (iZen) bestand die Dusche sogar auch aus einer Grotte mit kleinen Wasserfällen - EINMALIG! Und das Personal war immer erreichbar  sehr hilfsbereit und immer gut drauf! SEHR ZU EMPFEHLEN!!!,4d123aee-ff8f-4791-857f-e0738d068c72,0f15db6f-1892-4207-bfb9-e329b7856809
88.0,Die Unterkunft ist absolut schwer zu finden  da an der Tür nur ein ganz kleines Schild ist. Kein Schriftzug am Haus oder irgendwo sichtbar. Wir sind sicher 5 Mal dran vorbei gelaufen bis wir es gefunden haben. Der erste Eindruck im Treppenhaus war nicht so toll. Hat sich aber wirklich als falsch raus gestellt. DieDas Zimmer war mega gut!,2ec89e33-68a9-4ca1-bb63-ed29d4e1ad8f,b2517f4a-a6b4-42ba-b1fc-4e5423bd6509
88.0,Zentrale Lage und sehr ruhig.,2efac130-a370-47a1-96c5-c5abd42c25c4,e4471959-ed77-4132-a141-2efbf625814f
96.0,Sehr schöne Location  sehr freundliches Personal. Die Zimmer sind etwas in die Jahre gekommen (z.B. Verfügbarkeit von Steckdosen  Beleuchtung etc  haben dafür aber einen großen Charme. Der Frühstücksservice dauert allerdings zu lange  insbesondere wenn man als Geschäftsreisender unterwegs sind.,05793d02-1283-41f1-9c31-846f6bb362fd,d5a573d8-acb2-4cf3-9811-b7c689c2e462
94.0,.,3a42de79-5310-45e4-9a63-a32cc1daaff6,3fcbbf54-5bd3-4843-9229-0560fa37021e
80.0,Die Unterkunft ist etwas in die Jahre gekommen und sollte modernisiert oder saniert werden.,63b52244-bf7e-4ee7-9c8f-edfa1076d167,45694718-e480-4dcc-8e31-b2a6ea02b0ec
82.0,The hotel itself is nicer than it seems it is online. The front desk is available 24 hours  which is rare for Italy. They let us check our bags at 9 am and check in at 10- which is super nice. There are no elevators and they don’t help you bring up your bag  so be prepared to carry your bag to the third floor . However  the room was nice and the bathroom was too. The location is incredible!!! It’s loud at night  but what do you except for being in such a prime location? Definitely recommend,4330bda4-cca9-44c4-be6e-bbfb3ea92694,d631f175-e7f3-4de4-9d9c-1809e230da58
94.0,Die Bilder der Zimmer spiegeln nicht die Realität wider und sind sehr klein und dunkel Das housekeeping besitzt viele Verbesserungsmoglichkeiten,16ddaf5c-12a1-4a9d-800e-5e63b316102f,b9c6fe7d-8ce7-414c-84d5-43f6fdca5710
82.0,Ein schönes und anderes Hotel. Keine besetze Rezeption. Claudia steht aber per Rat und Tat zur Seite!,25a8b8fd-9507-475e-9362-0608aae07cf6,df0bb7f1-92f1-401d-a501-93d9bce0918a
90.0,Booked a room with one Queen bed and one Single bed which (as advertised) would accomodate 4 persons. Was travelling with my mother so I wanted two beds. Check In was easy. Location ist very good  Just about 400m to the Colosseum. What we got was a very nice and clean room with a Queen bed and a sleeping Couch. No single bed  but a sleeping Couch...I was OK with that. But I couldn't find a second blanket  there was only the one for the Queen bed. Asked them at around 7pm If I could get another blanket. They just asked for the ID of the second person and denied a second blanket. Horrible service. How this is listed as an accomodation for 4 people is beyond me. Paying ~130 Euros for 1 night and getting this service and a false advertised bed situation is ridiculous. Travelled all over the world but this service ( regarding the price p night ) unfortunately was one of the worst I experienced.,788c83f0-165f-428e-9440-9a7a8f8c400f,cf88a365-d0df-4784-aad1-d7898d7d887b
76.0,Everything was very smooth,a2b965e2-9bbc-4ba4-9b27-085e80e4d1db,6ddf1ab6-7b91-42fa-b363-af0944fa8d53
86.0,Zimmertüre komplett undicht. Türe 5-10mm kleiner als der Rahmen. Sofort moniert  Rezeption desinteressiert. Erste Nacht kaum geschlafen da jedes Geräusch ungefiltert ins Zimmer drang. Problem notdürftig erst am Folgetag versucht zu beheben. Ich habe in dem Hotel den runden Geburtstag meiner Frau gefeiert und die Reise sehr gründlich geplant. Auch schriftlich mehrfach den Grund der Reise erklärt. Niemand hat meiner Frau gratuliert. Der Tisch in der American Bar für falsche Uhrzeit reserviert als von mir gebeten. Der nette Barkeeper hat das Problem aber meisterhaft gelöst! Grazie! Heute beim Check-Out Probleme beim Manager höflich angesprochen als er fragte ob wir zufrieden waren  bis auf ein Zucken der Schultern keine weitere Reaktion. Perfekte Lokation für eine romantische Reise aber hier sind definitiv einige stellen fehlbesetzt. Wir kommen nicht mehr in dieses Hotel.,80ee4fba-2690-4520-8adc-a5d1dc09c47b,4b459704-c12f-43d6-8422-db5f3230eaa4
